invoice_id,title,vendor_name,department,category,amount,invoice_date,fraud_label,content
ff827891-c5b3-419d-8928-d0e8808a46c7,ff827891-c5b3-419d-8928-d0e8808a46c7 — Jones Inc 22421.58 USD,Jones Inc,HR,Equipment,22421.58,2025-12-23,0,"Invoice ff827891-c5b3-419d-8928-d0e8808a46c7 from vendor Jones Inc (vendor_id 149b0222-f096-440c-95a7-127c9e6ad028). Vendor country Peru, risk score 0.36. Department HR, category Equipment. Amount 22421.58 USD via Cheque on 2025-12-23 at 16:00, approved by Aaron Nielsen. Notes: Today station make environment. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
1c132efa-14c9-427d-8d63-02072937149d,1c132efa-14c9-427d-8d63-02072937149d — Hopkins LLC 1489.5 USD,Hopkins LLC,Sales,Marketing,1489.5,2026-01-30,0,"Invoice 1c132efa-14c9-427d-8d63-02072937149d from vendor Hopkins LLC (vendor_id 5a680b5e-b210-4083-a6d1-591b0b04720c). Vendor country Jamaica, risk score 0.31. Department Sales, category Marketing. Amount 1489.5 USD via Corporate Card on 2026-01-30 at 08:00, approved by Andrea Salazar. Notes: Assume paper employee poor. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
94867c1e-99a1-4c03-bdad-7b25bc3ee483,94867c1e-99a1-4c03-bdad-7b25bc3ee483 — Taylor-White 14396.74 USD,Taylor-White,Operations,Equipment,14396.74,2026-04-15,0,"Invoice 94867c1e-99a1-4c03-bdad-7b25bc3ee483 from vendor Taylor-White (vendor_id 282ee935-f62d-4e81-a4ad-33251ee62e18). Vendor country Kyrgyz Republic, risk score 0.11. Department Operations, category Equipment. Amount 14396.74 USD via Cheque on 2026-04-15 at 14:00, approved by Lawrence Barker. Notes: Hotel full clear. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
9f642dc1-803e-4fcd-a6e5-dfb632095caf,"9f642dc1-803e-4fcd-a6e5-dfb632095caf — Brown, James and Ferrell 56375.54 USD","Brown, James and Ferrell",Operations,Office Supplies,56375.54,2026-03-04,0,"Invoice 9f642dc1-803e-4fcd-a6e5-dfb632095caf from vendor Brown, James and Ferrell (vendor_id 7e08b069-4d39-4fca-9443-c91fe393f4e2). Vendor country Marshall Islands, risk score 0.35. Department Operations, category Office Supplies. Amount 56375.54 USD via Cheque on 2026-03-04 at 18:00, approved by Trevor Torres. Notes: Individual us some suggest program decision. Applicable policy P3: Office Supplies payments capped at $2,000. Office supply purchases capped at 2000 per invoice. No fraud signals detected on this invoice."
64001453-dfdb-434f-ade9-451b3cdec672,64001453-dfdb-434f-ade9-451b3cdec672 — Tucker-Lewis 17984.85 USD,Tucker-Lewis,Operations,Consulting,17984.85,2026-03-02,0,"Invoice 64001453-dfdb-434f-ade9-451b3cdec672 from vendor Tucker-Lewis (vendor_id 179a900a-ce18-4e48-9f86-7c24165ff4b9). Vendor country Iran, risk score 0.09. Department Operations, category Consulting. Amount 17984.85 USD via Wire on 2026-03-02 at 10:00, approved by Amanda Brown. Notes: Challenge your call reveal. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
3af4b73c-8330-40d1-be98-12f22265a2f4,"3af4b73c-8330-40d1-be98-12f22265a2f4 — Fitzgerald, Brown and Edwards 30525.88 USD","Fitzgerald, Brown and Edwards",Finance,Services,30525.88,2026-01-28,0,"Invoice 3af4b73c-8330-40d1-be98-12f22265a2f4 from vendor Fitzgerald, Brown and Edwards (vendor_id 7a1413f4-ae15-4303-b40e-2ff0a0c6b20b). Vendor country Australia, risk score 0.22. Department Finance, category Services. Amount 30525.88 USD via Wire on 2026-01-28 at 15:00, approved by Francisco Allen. Notes: Itself but popular wall need onto visit. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
b349fbba-8061-4cb0-8a29-06b2221ea768,b349fbba-8061-4cb0-8a29-06b2221ea768 — Taylor-White 59239.57 USD,Taylor-White,Marketing,Equipment,59239.57,2026-01-15,0,"Invoice b349fbba-8061-4cb0-8a29-06b2221ea768 from vendor Taylor-White (vendor_id 282ee935-f62d-4e81-a4ad-33251ee62e18). Vendor country Kyrgyz Republic, risk score 0.11. Department Marketing, category Equipment. Amount 59239.57 USD via Cheque on 2026-01-15 at 10:00, approved by Andrew Moore. Notes: Generation any subject sound hope. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
113075d8-454b-4f30-bbc0-3d646f097e49,113075d8-454b-4f30-bbc0-3d646f097e49 — Dennis Inc 32669.74 USD,Dennis Inc,Finance,Consulting,32669.74,2026-05-05,0,"Invoice 113075d8-454b-4f30-bbc0-3d646f097e49 from vendor Dennis Inc (vendor_id c9146bd8-20af-4247-990f-fbedd403bc51). Vendor country Senegal, risk score 0.07. Department Finance, category Consulting. Amount 32669.74 USD via Wire on 2026-05-05 at 11:00, approved by Vincent Bowers. Notes: Last staff seat religious probably when. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
60ff9f5e-120f-446d-8436-5cf8e0f9e98f,60ff9f5e-120f-446d-8436-5cf8e0f9e98f — Ramos PLC 6775.45 USD,Ramos PLC,IT,Travel,6775.45,2026-04-24,0,"Invoice 60ff9f5e-120f-446d-8436-5cf8e0f9e98f from vendor Ramos PLC (vendor_id f6d89681-ac67-48a2-9b07-48b7dd1d30c2). Vendor country Bolivia, risk score 0.37. Department IT, category Travel. Amount 6775.45 USD via ACH on 2026-04-24 at 10:00, approved by Catherine Booth. Notes: West indeed main write. Applicable policy P1: Travel payments capped at $5,000. Travel expenses above 5000 require VP approval. No fraud signals detected on this invoice."
5d54e43c-d5bf-484c-a56b-890a026e6215,5d54e43c-d5bf-484c-a56b-890a026e6215 — Mack-Peterson 13612.37 USD,Mack-Peterson,Sales,Services,13612.37,2026-01-04,0,"Invoice 5d54e43c-d5bf-484c-a56b-890a026e6215 from vendor Mack-Peterson (vendor_id 3a0db054-91e3-4bc0-a6a3-e63610261cce). Vendor country French Polynesia, risk score 0.03. Department Sales, category Services. Amount 13612.37 USD via Corporate Card on 2026-01-04 at 18:00, approved by Cynthia Munoz. Notes: Trade result individual side place. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
962c4fb7-fe9c-4104-ba5e-e3edd22ab07e,962c4fb7-fe9c-4104-ba5e-e3edd22ab07e — Blair PLC 8577.51 USD,Blair PLC,Finance,Services,8577.51,2026-04-17,0,"Invoice 962c4fb7-fe9c-4104-ba5e-e3edd22ab07e from vendor Blair PLC (vendor_id 79c2342f-3abd-4652-8675-1f559139e932). Vendor country British Virgin Islands, risk score 0.22. Department Finance, category Services. Amount 8577.51 USD via Cheque on 2026-04-17 at 09:00, approved by Jacqueline Smith. Notes: Sign wide cut challenge quite tax season. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
091416fe-140b-4240-93bf-870713d67cc5,091416fe-140b-4240-93bf-870713d67cc5 — Ford LLC 46097.07 USD,Ford LLC,Marketing,Consulting,46097.07,2026-01-27,0,"Invoice 091416fe-140b-4240-93bf-870713d67cc5 from vendor Ford LLC (vendor_id 743bbd82-140d-417a-8fad-9f970ce6938e). Vendor country Uzbekistan, risk score 0.04. Department Marketing, category Consulting. Amount 46097.07 USD via ACH on 2026-01-27 at 18:00, approved by Joseph Garza. Notes: Cultural show rule always who opportunity face you. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
1bb748a6-20d3-48d4-a2ec-8e2d811a3cf3,1bb748a6-20d3-48d4-a2ec-8e2d811a3cf3 — Gray Group 43639.17 USD,Gray Group,Finance,Equipment,43639.17,2026-03-01,0,"Invoice 1bb748a6-20d3-48d4-a2ec-8e2d811a3cf3 from vendor Gray Group (vendor_id 80e89dfe-55f8-4b3e-9d76-c1dccc589eb3). Vendor country Estonia, risk score 0.16. Department Finance, category Equipment. Amount 43639.17 USD via Cheque on 2026-03-01 at 11:00, approved by Albert Lawrence. Notes: Listen there upon trial. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
655e49f3-d5a4-4f7c-a112-774f05da5e3c,655e49f3-d5a4-4f7c-a112-774f05da5e3c — Moore-Bernard 5803.8 USD,Moore-Bernard,IT,Office Supplies,5803.8,2026-03-29,0,"Invoice 655e49f3-d5a4-4f7c-a112-774f05da5e3c from vendor Moore-Bernard (vendor_id 342ac83c-33a2-4396-ba71-329602148816). Vendor country Guadeloupe, risk score 0.01. Department IT, category Office Supplies. Amount 5803.8 USD via Wire on 2026-03-29 at 09:00, approved by Ethan Garza. Notes: Enter through system stage protect often house. Applicable policy P3: Office Supplies payments capped at $2,000. Office supply purchases capped at 2000 per invoice. No fraud signals detected on this invoice."
ee06852b-d0d6-4fb1-8b54-e7bf09a91fad,ee06852b-d0d6-4fb1-8b54-e7bf09a91fad — Hicks Inc 161764.58 USD,Hicks Inc,Operations,Equipment,161764.58,2025-12-08,1,"Invoice ee06852b-d0d6-4fb1-8b54-e7bf09a91fad from vendor Hicks Inc (vendor_id 4cd27438-060b-4cbb-81d5-38ea7e742100). Vendor country Saudi Arabia, risk score 0.03. Department Operations, category Equipment. Amount 161764.58 USD via ACH on 2025-12-08 at 12:00, approved by Daniel Underwood. Notes: However involve when sort event. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. Fraud signals: policy limit violation."
1fd62d8c-e266-4a81-bccb-4211af3ec952,"1fd62d8c-e266-4a81-bccb-4211af3ec952 — Romero, Gonzalez and Brooks 46391.21 USD","Romero, Gonzalez and Brooks",Sales,Marketing,46391.21,2026-05-06,0,"Invoice 1fd62d8c-e266-4a81-bccb-4211af3ec952 from vendor Romero, Gonzalez and Brooks (vendor_id f69d2376-beaf-400b-8676-b11fb916ab87). Vendor country Central African Republic, risk score 0.09. Department Sales, category Marketing. Amount 46391.21 USD via Wire on 2026-05-06 at 16:00, approved by Jennifer Shaw. Notes: Shoulder professional market oil move. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
805b1ec8-6a6b-4c49-bbfb-d0f32e47190d,805b1ec8-6a6b-4c49-bbfb-d0f32e47190d — Davis-Abbott 1046.72 USD,Davis-Abbott,Operations,Travel,1046.72,2026-03-19,0,"Invoice 805b1ec8-6a6b-4c49-bbfb-d0f32e47190d from vendor Davis-Abbott (vendor_id 7cb55000-a09b-41f7-81fc-9a96003dbc23). Vendor country Netherlands, risk score 0.29. Department Operations, category Travel. Amount 1046.72 USD via Cheque on 2026-03-19 at 13:00, approved by Sarah Frost. Notes: Night forget nation customer rate bag. Applicable policy P1: Travel payments capped at $5,000. Travel expenses above 5000 require VP approval. No fraud signals detected on this invoice."
3731edbd-6469-4a61-a051-a90a916264a0,3731edbd-6469-4a61-a051-a90a916264a0 — Wilson-Zamora 30240.04 USD,Wilson-Zamora,HR,Equipment,30240.04,2026-04-05,0,"Invoice 3731edbd-6469-4a61-a051-a90a916264a0 from vendor Wilson-Zamora (vendor_id 13bdfae1-aeca-4368-b49f-333ac4ffcfa3). Vendor country Egypt, risk score 0.14. Department HR, category Equipment. Amount 30240.04 USD via Cheque on 2026-04-05 at 10:00, approved by Alicia Anderson. Notes: College factor either class interview. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
d1be7b80-9aca-4b73-8ef8-ecfd551073c0,d1be7b80-9aca-4b73-8ef8-ecfd551073c0 — Mcbride-Rodriguez 2543.46 USD,Mcbride-Rodriguez,Finance,Software,2543.46,2026-04-20,0,"Invoice d1be7b80-9aca-4b73-8ef8-ecfd551073c0 from vendor Mcbride-Rodriguez (vendor_id 4aa00b85-929f-48ca-94c6-5f8564294040). Vendor country Congo, risk score 0.32. Department Finance, category Software. Amount 2543.46 USD via Corporate Card on 2026-04-20 at 12:00, approved by Phillip Roberts. Notes: Reality police baby choose building view well. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
e9c4ed02-5cc4-4be3-9963-4f464be7ffc4,"e9c4ed02-5cc4-4be3-9963-4f464be7ffc4 — Walter, Edwards and Rios 34651.33 USD","Walter, Edwards and Rios",Finance,Consulting,34651.33,2025-12-20,0,"Invoice e9c4ed02-5cc4-4be3-9963-4f464be7ffc4 from vendor Walter, Edwards and Rios (vendor_id ada3434a-a6d0-466b-92c8-b5569d96c34a). Vendor country Indonesia, risk score 0.32. Department Finance, category Consulting. Amount 34651.33 USD via Wire on 2025-12-20 at 15:00, approved by Olivia Nelson. Notes: Box later building she. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
db72f0aa-d41b-40f9-8a59-1f15bbf7a4b4,"db72f0aa-d41b-40f9-8a59-1f15bbf7a4b4 — Santos, Gardner and Robinson 9585.78 USD","Santos, Gardner and Robinson",Sales,Software,9585.78,2026-04-29,0,"Invoice db72f0aa-d41b-40f9-8a59-1f15bbf7a4b4 from vendor Santos, Gardner and Robinson (vendor_id c4b857fb-accb-4f1d-82a4-fdb8d3d1685e). Vendor country Namibia, risk score 0.01. Department Sales, category Software. Amount 9585.78 USD via Wire on 2026-04-29 at 11:00, approved by Bryan Contreras. Notes: Size green begin computer southern. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
f7f9e71a-8eff-4523-a872-99909a89e7a6,"f7f9e71a-8eff-4523-a872-99909a89e7a6 — Stewart, Green and Santiago 51478.34 USD","Stewart, Green and Santiago",HR,Software,51478.34,2026-03-17,0,"Invoice f7f9e71a-8eff-4523-a872-99909a89e7a6 from vendor Stewart, Green and Santiago (vendor_id 0505c3d4-c5a6-47d3-bfba-98f3f0b6c38e). Vendor country Germany, risk score 0.3. Department HR, category Software. Amount 51478.34 USD via Cheque on 2026-03-17 at 12:00, approved by Albert Sloan. Notes: Yeah class garden miss. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
4f695adb-d773-4550-82ed-b2db5cc2a43a,4f695adb-d773-4550-82ed-b2db5cc2a43a — Harvey Group 59468.26 USD,Harvey Group,HR,Travel,59468.26,2026-04-13,0,"Invoice 4f695adb-d773-4550-82ed-b2db5cc2a43a from vendor Harvey Group (vendor_id 0028cb3f-84d1-41cd-8074-e88468e9a952). Vendor country Palestinian Territory, risk score 0.2. Department HR, category Travel. Amount 59468.26 USD via Cheque on 2026-04-13 at 13:00, approved by William Todd. Notes: Ahead table society it southern simply. Applicable policy P1: Travel payments capped at $5,000. Travel expenses above 5000 require VP approval. No fraud signals detected on this invoice."
8d90535f-4898-4791-8934-67840a5846ad,"8d90535f-4898-4791-8934-67840a5846ad — Brown, James and Ferrell 23768.25 USD","Brown, James and Ferrell",Operations,Office Supplies,23768.25,2026-02-19,0,"Invoice 8d90535f-4898-4791-8934-67840a5846ad from vendor Brown, James and Ferrell (vendor_id 7e08b069-4d39-4fca-9443-c91fe393f4e2). Vendor country Marshall Islands, risk score 0.35. Department Operations, category Office Supplies. Amount 23768.25 USD via Corporate Card on 2026-02-19 at 12:00, approved by Marc Webb. Notes: Security at year dinner prevent tree manager side. Applicable policy P3: Office Supplies payments capped at $2,000. Office supply purchases capped at 2000 per invoice. No fraud signals detected on this invoice."
f4cf8194-8394-492c-8e3f-d8441c275037,f4cf8194-8394-492c-8e3f-d8441c275037 — Harvey Group 23929.46 USD,Harvey Group,Marketing,Travel,23929.46,2026-02-16,0,"Invoice f4cf8194-8394-492c-8e3f-d8441c275037 from vendor Harvey Group (vendor_id 0028cb3f-84d1-41cd-8074-e88468e9a952). Vendor country Palestinian Territory, risk score 0.2. Department Marketing, category Travel. Amount 23929.46 USD via Wire on 2026-02-16 at 13:00, approved by Christina Williams. Notes: Could number admit professor head full see. Applicable policy P1: Travel payments capped at $5,000. Travel expenses above 5000 require VP approval. No fraud signals detected on this invoice."
050f4272-c0e9-416e-ba7a-c15c18d4644b,"050f4272-c0e9-416e-ba7a-c15c18d4644b — Calhoun, Schmidt and Brown 51063.68 USD","Calhoun, Schmidt and Brown",IT,Consulting,51063.68,2025-12-09,0,"Invoice 050f4272-c0e9-416e-ba7a-c15c18d4644b from vendor Calhoun, Schmidt and Brown (vendor_id ecd9442f-4b64-4a9d-9d05-3d4fe24ea154). Vendor country Malawi, risk score 0.3. Department IT, category Consulting. Amount 51063.68 USD via Corporate Card on 2025-12-09 at 15:00, approved by John Anderson. Notes: Organization no bring career. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
f0d684f9-b123-4998-b1bf-2ebe75659b46,"f0d684f9-b123-4998-b1bf-2ebe75659b46 — Sellers, George and Burns 29205.28 USD","Sellers, George and Burns",Finance,Software,29205.28,2026-03-08,0,"Invoice f0d684f9-b123-4998-b1bf-2ebe75659b46 from vendor Sellers, George and Burns (vendor_id a9887757-db3e-40ac-b3b0-95384cd80b94). Vendor country Bouvet Island (Bouvetoya), risk score 0.15. Department Finance, category Software. Amount 29205.28 USD via Wire on 2026-03-08 at 11:00, approved by Molly Peterson DDS. Notes: Skill point early. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
1056a123-dd70-4431-a972-f28ff859bfb9,1056a123-dd70-4431-a972-f28ff859bfb9 — Gray Group 1043.38 USD,Gray Group,Finance,Equipment,1043.38,2026-03-16,0,"Invoice 1056a123-dd70-4431-a972-f28ff859bfb9 from vendor Gray Group (vendor_id 80e89dfe-55f8-4b3e-9d76-c1dccc589eb3). Vendor country Estonia, risk score 0.16. Department Finance, category Equipment. Amount 1043.38 USD via ACH on 2026-03-16 at 18:00, approved by Andrew Rodriguez. Notes: Professor your receive staff yourself. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
343f4e38-85b5-4ab7-8579-cfb29157421f,343f4e38-85b5-4ab7-8579-cfb29157421f — Mack-Peterson 40926.99 USD,Mack-Peterson,Operations,Services,40926.99,2026-01-28,0,"Invoice 343f4e38-85b5-4ab7-8579-cfb29157421f from vendor Mack-Peterson (vendor_id 3a0db054-91e3-4bc0-a6a3-e63610261cce). Vendor country French Polynesia, risk score 0.03. Department Operations, category Services. Amount 40926.99 USD via Wire on 2026-01-28 at 08:00, approved by Vicki Hester. Notes: Avoid final feel age wonder foreign. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
726fcd7e-2bca-49ec-837a-42af70b93c31,726fcd7e-2bca-49ec-837a-42af70b93c31 — Chavez-Flowers 7482.14 USD,Chavez-Flowers,IT,Travel,7482.14,2026-04-17,0,"Invoice 726fcd7e-2bca-49ec-837a-42af70b93c31 from vendor Chavez-Flowers (vendor_id ecc56291-3cf3-41d1-8176-6a4954cfa4ce). Vendor country Central African Republic, risk score 0.28. Department IT, category Travel. Amount 7482.14 USD via Corporate Card on 2026-04-17 at 17:00, approved by Tara Morrison. Notes: Guy believe enough free. Applicable policy P1: Travel payments capped at $5,000. Travel expenses above 5000 require VP approval. No fraud signals detected on this invoice."
6f4faba0-a9e8-4d0c-a4f5-9080527c5994,6f4faba0-a9e8-4d0c-a4f5-9080527c5994 — Tucker-Lewis 15077.56 USD,Tucker-Lewis,Operations,Consulting,15077.56,2026-05-19,0,"Invoice 6f4faba0-a9e8-4d0c-a4f5-9080527c5994 from vendor Tucker-Lewis (vendor_id 179a900a-ce18-4e48-9f86-7c24165ff4b9). Vendor country Iran, risk score 0.09. Department Operations, category Consulting. Amount 15077.56 USD via ACH on 2026-05-19 at 11:00, approved by Daniel Mcbride. Notes: Any find set senior tree. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
f6b6a41f-5e85-446f-8e28-2fd5f3c28753,"f6b6a41f-5e85-446f-8e28-2fd5f3c28753 — Washington, Ryan and Cummings 39341.42 USD","Washington, Ryan and Cummings",HR,Services,39341.42,2025-12-22,1,"Invoice f6b6a41f-5e85-446f-8e28-2fd5f3c28753 from vendor Washington, Ryan and Cummings (vendor_id c5f2c4cb-56d8-4714-818a-adcf6d5c40c4). Vendor country Turkmenistan, risk score 0.76, flagged as a GHOST VENDOR. Department HR, category Services. Amount 39341.42 USD via Cheque on 2025-12-22 at 18:00, approved by Taylor Berg. Notes: Father need father time sell American try. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. Fraud signals: payment to ghost vendor."
1798ece1-a629-40fe-a23f-ef38f3be15ad,"1798ece1-a629-40fe-a23f-ef38f3be15ad — Stewart, Green and Santiago 82159.25 USD","Stewart, Green and Santiago",Finance,Software,82159.25,2026-02-22,1,"Invoice 1798ece1-a629-40fe-a23f-ef38f3be15ad from vendor Stewart, Green and Santiago (vendor_id 0505c3d4-c5a6-47d3-bfba-98f3f0b6c38e). Vendor country Germany, risk score 0.3. Department Finance, category Software. Amount 82159.25 USD via Cheque on 2026-02-22 at 13:00, approved by Debra Williams. Notes: Behind war about through. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. Fraud signals: policy limit violation."
bd442e75-1bcc-42d1-8f44-9f985de2b51e,"bd442e75-1bcc-42d1-8f44-9f985de2b51e — Brown, Valdez and Lucas 54554.47 USD","Brown, Valdez and Lucas",Finance,Software,54554.47,2025-12-15,0,"Invoice bd442e75-1bcc-42d1-8f44-9f985de2b51e from vendor Brown, Valdez and Lucas (vendor_id 682843f7-e7df-4384-89a2-f543f74a5c99). Vendor country Bahamas, risk score 0.09. Department Finance, category Software. Amount 54554.47 USD via Wire on 2025-12-15 at 08:00, approved by Jennifer Rodriguez. Notes: Opportunity night some bank. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
724f4db6-1962-4dd4-9a19-a5ebbf101efa,724f4db6-1962-4dd4-9a19-a5ebbf101efa — Dennis Inc 41776.69 USD,Dennis Inc,Sales,Consulting,41776.69,2026-01-07,0,"Invoice 724f4db6-1962-4dd4-9a19-a5ebbf101efa from vendor Dennis Inc (vendor_id c9146bd8-20af-4247-990f-fbedd403bc51). Vendor country Senegal, risk score 0.07. Department Sales, category Consulting. Amount 41776.69 USD via ACH on 2026-01-07 at 17:00, approved by Laura Delacruz. Notes: Speech like rock call scene state radio draw. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
534ed9e8-5224-4371-9105-a912d67a0866,"534ed9e8-5224-4371-9105-a912d67a0866 — Brown, Valdez and Lucas 26302.56 USD","Brown, Valdez and Lucas",Finance,Software,26302.56,2026-02-20,0,"Invoice 534ed9e8-5224-4371-9105-a912d67a0866 from vendor Brown, Valdez and Lucas (vendor_id 682843f7-e7df-4384-89a2-f543f74a5c99). Vendor country Bahamas, risk score 0.09. Department Finance, category Software. Amount 26302.56 USD via Wire on 2026-02-20 at 09:00, approved by Sheri Ray. Notes: Manage draw involve party home. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
7e9626c3-ca2e-4aad-a641-267baa41eb9c,"7e9626c3-ca2e-4aad-a641-267baa41eb9c — Stewart, Green and Santiago 11500.95 USD","Stewart, Green and Santiago",Marketing,Software,11500.95,2026-05-07,0,"Invoice 7e9626c3-ca2e-4aad-a641-267baa41eb9c from vendor Stewart, Green and Santiago (vendor_id 0505c3d4-c5a6-47d3-bfba-98f3f0b6c38e). Vendor country Germany, risk score 0.3. Department Marketing, category Software. Amount 11500.95 USD via ACH on 2026-05-07 at 14:00, approved by Chad Beltran. Notes: Treat explain eat task by inside. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
e26b1faf-8c6a-48ab-b115-c45f256bbdde,"e26b1faf-8c6a-48ab-b115-c45f256bbdde — Calhoun, Schmidt and Brown 29569.51 USD","Calhoun, Schmidt and Brown",Marketing,Consulting,29569.51,2026-04-05,0,"Invoice e26b1faf-8c6a-48ab-b115-c45f256bbdde from vendor Calhoun, Schmidt and Brown (vendor_id ecd9442f-4b64-4a9d-9d05-3d4fe24ea154). Vendor country Malawi, risk score 0.3. Department Marketing, category Consulting. Amount 29569.51 USD via ACH on 2026-04-05 at 11:00, approved by Dr. Jared Lee III. Notes: Office sport oil whose. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
925cba20-2203-4026-9de0-6ce214601da2,925cba20-2203-4026-9de0-6ce214601da2 — Chavez-Flowers 41865.35 USD,Chavez-Flowers,Marketing,Travel,41865.35,2026-01-22,0,"Invoice 925cba20-2203-4026-9de0-6ce214601da2 from vendor Chavez-Flowers (vendor_id ecc56291-3cf3-41d1-8176-6a4954cfa4ce). Vendor country Central African Republic, risk score 0.28. Department Marketing, category Travel. Amount 41865.35 USD via ACH on 2026-01-22 at 16:00, approved by Crystal Wright. Notes: Rule range card. Applicable policy P1: Travel payments capped at $5,000. Travel expenses above 5000 require VP approval. No fraud signals detected on this invoice."
c8298f4f-f76a-47a2-b5d2-43678b55e9f0,c8298f4f-f76a-47a2-b5d2-43678b55e9f0 — Hall PLC 34717.32 USD,Hall PLC,HR,Software,34717.32,2026-01-16,0,"Invoice c8298f4f-f76a-47a2-b5d2-43678b55e9f0 from vendor Hall PLC (vendor_id 16c163d9-fcf9-4437-89e7-83d8fb2013e1). Vendor country Anguilla, risk score 0.24. Department HR, category Software. Amount 34717.32 USD via Wire on 2026-01-16 at 09:00, approved by Laura Pearson. Notes: Stop add blood deal. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
2021eba9-be4a-49c3-809b-539e6917bad9,2021eba9-be4a-49c3-809b-539e6917bad9 — Hall PLC 58805.74 USD,Hall PLC,IT,Software,58805.74,2026-01-03,0,"Invoice 2021eba9-be4a-49c3-809b-539e6917bad9 from vendor Hall PLC (vendor_id 16c163d9-fcf9-4437-89e7-83d8fb2013e1). Vendor country Anguilla, risk score 0.24. Department IT, category Software. Amount 58805.74 USD via Corporate Card on 2026-01-03 at 13:00, approved by Rachel Melton. Notes: With her million every production tax. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
acaa6f68-db08-4073-be4a-8e62634e2214,acaa6f68-db08-4073-be4a-8e62634e2214 — Mcbride-Rodriguez 15276.06 USD,Mcbride-Rodriguez,IT,Software,15276.06,2026-01-03,0,"Invoice acaa6f68-db08-4073-be4a-8e62634e2214 from vendor Mcbride-Rodriguez (vendor_id 4aa00b85-929f-48ca-94c6-5f8564294040). Vendor country Congo, risk score 0.32. Department IT, category Software. Amount 15276.06 USD via ACH on 2026-01-03 at 16:00, approved by Cole Wade. Notes: Majority we join edge item. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
